//ATC综合数据中心雷达地图  GR3=航路(灰) 0线型 1线宽 点数 0航路宽度
//GR3  名称  线型  线宽  端点个数  航路宽度(公里)  GRR 纬度 经度 点名称
GRR	26,20,20.00N	111,36,36.00E	ZGLG
GRR	26,35,00.00N	111,10,24.00E	EXURI
GRR	26,19,32.00N	110,59,54.00E	P471
GRR	26,03,34.00N	110,49,01.00E	DUGUK
GRR	25,45,04.00N	110,36,29.00E	ONEMI
GRR	25,33,38.00N	110,28,40.00E	VQ
GRR	25,25,44.00N	110,22,44.00E	EMVUT
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGMX-ZGSZ	0	1	12	0
GRR	24,15,55.59N	116,05,58.98E	ZGMX
GRR	24,17,00.00N	114,51,00.00E	XEBUL
GRR	24,17,56.00N	114,40,30.00E	P721
GRR	24,18,48.00N	114,30,24.00E	MABAG
GRR	24,19,34.00N	114,21,57.00E	P672
GRR	24,20,20.00N	114,13,26.00E	P673
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGNN-ZGSZ	0	1	12	0
GRR	22,36,30.02N	108,10,20.77E	ZGNN
GRR	22,41,42.00N	109,07,19.00E	VAPNA
GRR	22,42,48.00N	109,17,05.00E	OSRIV
GRR	22,43,48.00N	109,25,48.00E	IGBAB
GRR	22,48,04.00N	110,03,28.00E	P548
GRR	22,51,19.00N	110,33,10.00E	OSIKA
GRR	22,53,43.00N	110,53,41.00E	PAKPU
GRR	22,58,24.00N	111,34,53.00E	IKULI
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGOW-ZGSZ	0	1	10	0
GRR	23,33,12.20N	116,30,16.40E	ZGOW
GRR	23,26,19.00N	116,46,06.00E	SWA
GRR	22,57,00.00N	116,21,38.00E	BEBEM
GRR	22,54,55.00N	116,01,20.00E	AVBEP
GRR	22,54,02.00N	115,52,54.00E	SUMDO
GRR	22,52,07.00N	115,34,40.00E	P319
GRR	22,47,01.00N	114,45,00.00E	OVGOT
GRR	22,45,41.00N	114,31,56.00E	VIPAP
GRR	22,42,36.00N	114,02,05.00E	GUBLO
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGSY-ZGSZ	0	1	16	0
GRR	26,48,22.00N	110,38,28.00E	ZGSY
GRR	26,19,32.00N	110,59,54.00E	P471
GRR	26,03,34.00N	110,49,01.00E	DUGUK
GRR	25,45,04.00N	110,36,29.00E	ONEMI
GRR	25,33,38.00N	110,28,40.00E	VQ
GRR	25,25,44.00N	110,22,44.00E	EMVUT
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGSZ-ZGSZ	0	1	14	0
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GRR	22,08,18.00N	113,14,30.00E	KIBAS
GRR	22,02,16.00N	113,00,00.00E	BOKAT
GRR	21,58,05.00N	112,49,16.00E	ADBIN
GRR	21,51,27.00N	112,32,50.00E	TOMUD
GRR	21,34,12.00N	111,49,36.00E	BIGRO
GRR	21,44,53.00N	112,34,13.00E	LOVTA
GRR	21,48,20.00N	112,48,24.00E	OBLAN
GRR	21,51,04.00N	113,00,00.00E	GURIN
GRR	21,55,16.00N	113,17,32.00E	UJ
GRR	22,13,23.00N	113,27,56.00E	ZUH
GRR	22,31,50.00N	113,33,47.00E	NLG
GRR	22,37,30.00N	113,48,36.00E	KEVAR
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZGYY-ZGSZ	0	1	22	0
GRR	29,18,46.00N	113,16,55.00E	ZGYY
GRR	29,17,01.00N	113,32,17.00E	GUDRO
GRR	29,15,28.00N	113,38,21.00E	DAPRO
GRR	29,14,07.00N	113,44,26.00E	GUSIV
GRR	28,44,16.00N	113,45,18.00E	PEXID
GRR	28,19,30.00N	113,43,29.00E	IGNEG
GRR	28,13,44.00N	113,43,04.00E	OLTOL
GRR	28,07,36.00N	113,42,37.00E	VIKEB
GRR	28,02,29.00N	113,42,10.00E	VAKDO
GRR	27,38,34.00N	113,40,02.00E	APESO
GRR	27,10,46.00N	113,39,25.00E	OMBEB
GRR	26,44,32.00N	113,47,09.00E	IDAXI
GRR	26,30,00.00N	113,51,42.00E	OPUNI
GRR	26,01,04.00N	114,00,03.00E	BEMAG
GRR	25,05,45.00N	114,16,20.00E	NNX
GRR	24,20,55.00N	114,06,47.00E	WYN
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHCC-ZGSZ	0	1	36	0
GRR	34,31,09.67N	113,50,28.12E	ZHCC
GRR	34,06,39.00N	112,26,58.00E	P320
GRR	33,39,05.00N	112,29,16.00E	URGIN
GRR	32,55,06.00N	112,32,56.00E	ML
GRR	32,49,18.00N	112,31,02.00E	VARDU
GRR	32,04,33.00N	112,16,32.00E	OVLAR
GRR	31,24,18.00N	112,08,24.00E	RUXIL
GRR	30,40,37.00N	111,57,45.00E	IGEDU
GRR	29,21,18.00N	111,38,50.00E	LIN
GRR	40,00,44.00N	115,48,21.00E	CD
GRR	28,25,48.00N	111,34,35.00E	XOPEK
GRR	27,59,38.00N	111,31,49.00E	IRSAS
GRR	27,53,54.00N	111,31,13.00E	P294
GRR	27,48,07.00N	111,30,23.00E	P648
GRR	26,55,03.00N	111,25,06.00E	NUPTI
GRR	26,35,00.00N	111,10,24.00E	EXURI
GRR	26,19,32.00N	110,59,54.00E	P471
GRR	26,03,34.00N	110,49,01.00E	DUGUK
GRR	25,45,04.00N	110,36,29.00E	ONEMI
GRR	25,33,38.00N	110,28,40.00E	VQ
GRR	25,25,44.00N	110,22,44.00E	EMVUT
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	24,40,39.00N	109,49,13.00E	ENKUS
GRR	24,23,05.00N	109,36,10.00E	AKVAP
GRR	23,45,52.00N	109,08,44.00E	LBN
GRR	23,40,06.00N	109,37,00.00E	TAVAB
GRR	23,30,47.00N	110,21,45.00E	ATLAT
GRR	23,26,24.00N	110,43,15.00E	IGIVI
GRR	23,20,58.00N	111,08,55.00E	BIPOP
GRR	23,17,35.00N	111,25,38.00E	P93
GRR	23,16,18.00N	111,31,40.00E	AGRAV
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHES-ZGSZ	0	1	24	0
GRR	30,19,13.74N	109,29,06.69E	ZHES
GRR	30,37,27.00N	111,16,05.00E	OLPOV
GRR	30,32,10.00N	111,30,19.00E	YIH
GRR	30,28,18.00N	111,29,07.00E	KAKSU
GRR	29,20,27.00N	111,34,47.00E	KALMU
GRR	40,00,44.00N	115,48,21.00E	CD
GRR	28,22,40.00N	111,58,33.00E	AVKOK
GRR	28,04,01.00N	112,12,33.00E	LLC
GRR	27,59,12.00N	112,20,53.00E	RUKLI
GRR	27,56,52.00N	112,57,52.00E	NIPIM
GRR	28,00,33.00N	113,26,43.00E	UKBOL
GRR	27,38,34.00N	113,40,02.00E	APESO
GRR	27,10,46.00N	113,39,25.00E	OMBEB
GRR	26,44,32.00N	113,47,09.00E	IDAXI
GRR	26,30,00.00N	113,51,42.00E	OPUNI
GRR	26,01,04.00N	114,00,03.00E	BEMAG
GRR	25,05,45.00N	114,16,20.00E	NNX
GRR	24,20,55.00N	114,06,47.00E	WYN
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHHH-ZGSZ	0	1	21	0
GRR	30,47,01.31N	114,12,29.24E	ZHHH
GRR	29,52,17.00N	113,47,05.00E	OLMIB
GRR	29,14,07.00N	113,44,26.00E	GUSIV
GRR	28,44,16.00N	113,45,18.00E	PEXID
GRR	28,19,30.00N	113,43,29.00E	IGNEG
GRR	28,13,44.00N	113,43,04.00E	OLTOL
GRR	28,07,36.00N	113,42,37.00E	VIKEB
GRR	28,02,29.00N	113,42,10.00E	VAKDO
GRR	27,38,34.00N	113,40,02.00E	APESO
GRR	27,10,46.00N	113,39,25.00E	OMBEB
GRR	26,44,32.00N	113,47,09.00E	IDAXI
GRR	26,30,00.00N	113,51,42.00E	OPUNI
GRR	26,01,04.00N	114,00,03.00E	BEMAG
GRR	25,05,45.00N	114,16,20.00E	NNX
GRR	24,20,55.00N	114,06,47.00E	WYN
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHSY-ZGSZ	0	1	30	0
GRR	32,35,36.00N	110,54,22.00E	ZHSY
GRR	32,13,05.00N	109,46,39.00E	EMVIL
GRR	31,37,40.00N	110,20,13.00E	SNJ
GRR	30,52,41.00N	110,23,51.00E	P497
GRR	30,37,27.00N	111,16,05.00E	OLPOV
GRR	30,32,10.00N	111,30,19.00E	YIH
GRR	30,28,18.00N	111,29,07.00E	KAKSU
GRR	29,20,27.00N	111,34,47.00E	KALMU
GRR	40,00,44.00N	115,48,21.00E	CD
GRR	28,25,48.00N	111,34,35.00E	XOPEK
GRR	27,59,38.00N	111,31,49.00E	IRSAS
GRR	27,53,54.00N	111,31,13.00E	P294
GRR	27,48,07.00N	111,30,23.00E	P648
GRR	26,55,03.00N	111,25,06.00E	NUPTI
GRR	26,35,00.00N	111,10,24.00E	EXURI
GRR	26,19,32.00N	110,59,54.00E	P471
GRR	26,03,34.00N	110,49,01.00E	DUGUK
GRR	25,45,04.00N	110,36,29.00E	ONEMI
GRR	25,33,38.00N	110,28,40.00E	VQ
GRR	25,25,44.00N	110,22,44.00E	EMVUT
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHXY-ZGSZ	0	1	33	0
GRR	32,32,27.00N	114,04,45.00E	ZHXY
GRR	32,18,33.00N	114,21,48.00E	P537
GRR	32,12,06.00N	114,30,48.00E	P192
GRR	32,07,50.00N	114,36,44.00E	P281
GRR	31,38,54.00N	114,33,56.00E	PONUD
GRR	31,17,46.00N	114,31,55.00E	NODIM
GRR	31,14,40.00N	114,31,37.00E	AVLEN
GRR	30,55,25.00N	114,21,05.00E	HG
GRR	30,48,38.00N	114,17,24.00E	DUBAS
GRR	30,35,28.00N	114,10,15.00E	OSIRU
GRR	30,32,51.00N	114,08,50.00E	UDUMI
GRR	30,14,42.00N	113,59,03.00E	IGNIK
GRR	29,59,26.00N	113,50,53.00E	P412
GRR	29,52,17.00N	113,47,05.00E	OLMIB
GRR	29,14,07.00N	113,44,26.00E	GUSIV
GRR	28,44,16.00N	113,45,18.00E	PEXID
GRR	28,19,30.00N	113,43,29.00E	IGNEG
GRR	28,13,44.00N	113,43,04.00E	OLTOL
GRR	28,07,36.00N	113,42,37.00E	VIKEB
GRR	28,02,29.00N	113,42,10.00E	VAKDO
GRR	27,38,34.00N	113,40,02.00E	APESO
GRR	27,10,46.00N	113,39,25.00E	OMBEB
GRR	26,44,32.00N	113,47,09.00E	IDAXI
GRR	26,30,00.00N	113,51,42.00E	OPUNI
GRR	26,01,04.00N	114,00,03.00E	BEMAG
GRR	25,05,45.00N	114,16,20.00E	NNX
GRR	24,20,55.00N	114,06,47.00E	WYN
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZHYC-ZGSZ	0	1	21	0
GRR	30,33,23.32N	111,28,48.34E	ZHYC
GRR	29,20,27.00N	111,34,47.00E	KALMU
GRR	40,00,44.00N	115,48,21.00E	CD
GRR	28,22,40.00N	111,58,33.00E	AVKOK
GRR	28,04,01.00N	112,12,33.00E	LLC
GRR	27,59,12.00N	112,20,53.00E	RUKLI
GRR	27,56,52.00N	112,57,52.00E	NIPIM
GRR	28,00,33.00N	113,26,43.00E	UKBOL
GRR	27,38,34.00N	113,40,02.00E	APESO
GRR	27,10,46.00N	113,39,25.00E	OMBEB
GRR	26,44,32.00N	113,47,09.00E	IDAXI
GRR	26,30,00.00N	113,51,42.00E	OPUNI
GRR	26,01,04.00N	114,00,03.00E	BEMAG
GRR	25,05,45.00N	114,16,20.00E	NNX
GRR	24,20,55.00N	114,06,47.00E	WYN
GRR	24,16,51.00N	114,03,58.00E	SALIV
GRR	24,06,30.00N	113,56,47.00E	NOLON
GRR	23,32,06.00N	113,23,06.00E	TEPID
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZJHK-ZGSZ	0	1	6	0
GRR	19,56,05.24N	110,27,32.00E	ZJHK
GRR	20,30,18.00N	110,29,42.00E	SAMAS
GRR	20,57,14.00N	111,03,19.00E	GIVIV
GRR	21,34,12.00N	111,49,36.00E	BIGRO
GRR	21,44,53.00N	112,34,13.00E	LOVTA
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZJQH-ZGSZ	0	1	12	0
GRR	19,08,21.00N	110,27,15.00E	ZJQH
GRR	19,18,56.00N	110,00,34.00E	DOBVI
GRR	20,05,00.00N	110,22,53.00E	NUMKU
GRR	20,30,18.00N	110,29,42.00E	SAMAS
GRR	20,38,39.00N	110,54,30.00E	ISBIG
GRR	20,50,36.00N	111,30,00.00E	SIKOU
GRR	21,36,47.00N	113,02,43.00E	LANDA
GRR	21,55,16.00N	113,17,32.00E	UJ
GRR	22,13,23.00N	113,27,56.00E	ZUH
GRR	22,31,50.00N	113,33,47.00E	NLG
GRR	22,37,30.00N	113,48,36.00E	KEVAR
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZJSY-ZGSZ	0	1	11	0
GRR	18,18,10.53N	109,24,44.18E	ZJSY
GRR	19,15,00.00N	109,58,45.00E	PORAP
GRR	19,18,56.00N	110,00,34.00E	DOBVI
GRR	20,05,00.00N	110,22,53.00E	NUMKU
GRR	20,30,00.00N	110,17,36.00E	AGTEL
GRR	20,59,29.00N	110,19,32.00E	RULOR
GRR	21,08,00.00N	110,20,05.00E	LH
GRR	21,12,14.00N	110,34,29.00E	P470
GRR	21,34,12.00N	111,49,36.00E	BIGRO
GRR	21,44,53.00N	112,34,13.00E	LOVTA
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZLAK-ZGSZ	0	1	36	0
GRR	32,42,29.09N	108,55,52.26E	ZLAK
GRR	32,45,07.00N	108,55,53.00E	AKD
GRR	32,25,11.00N	108,35,28.00E	IDBUM
GRR	32,20,40.00N	108,15,05.00E	DUMAX
GRR	32,11,27.00N	107,39,22.00E	AVDIG
GRR	31,24,14.00N	107,23,05.00E	ARELA
GRR	30,59,53.00N	107,08,35.00E	P688
GRR	30,42,04.00N	106,58,03.00E	TAMUS
GRR	30,21,08.00N	106,58,18.00E	IVSOL
GRR	29,29,33.00N	106,57,41.00E	OGUBO
GRR	29,10,16.00N	106,57,27.00E	P695
GRR	28,39,43.00N	106,57,05.00E	VILUS
GRR	28,21,50.00N	106,56,52.00E	P681
GRR	28,14,25.00N	106,56,47.00E	BONSA
GRR	28,03,39.00N	106,57,23.00E	UPKUS
GRR	27,53,31.00N	106,57,53.00E	P440
GRR	27,33,44.00N	106,59,03.00E	P441
GRR	27,28,30.00N	106,59,14.00E	MEMAG
GRR	26,56,00.00N	107,00,59.00E	LIDMA
GRR	26,49,37.00N	107,26,03.00E	P641
GRR	26,46,53.00N	107,36,48.00E	UBDID
GRR	26,44,34.00N	107,45,43.00E	P655
GRR	26,35,01.00N	108,22,10.00E	UGUGU
GRR	26,25,48.00N	109,01,35.00E	LAGEX
GRR	26,09,47.00N	109,15,28.00E	P168
GRR	25,46,30.00N	109,36,30.00E	SJG
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZLDH-ZGSZ	0	1	64	0
GRR	40,09,42.09N	94,48,32.45E	ZLDH
GRR	40,09,52.00N	94,50,38.00E	DNH
GRR	40,12,00.00N	95,08,43.00E	NIXUK
GRR	41,43,09.00N	95,25,57.00E	TESEN
GRR	41,52,16.00N	96,14,32.00E	GOVSA
GRR	42,17,42.00N	98,18,46.00E	BOTKI
GRR	42,07,30.00N	101,02,36.00E	POPIB
GRR	41,40,39.00N	102,42,17.00E	BUVEM
GRR	41,35,51.00N	102,59,26.00E	NOLOM
GRR	41,21,18.00N	102,59,18.00E	IPDAT
GRR	40,16,15.00N	102,59,34.00E	P538
GRR	39,28,21.00N	102,59,43.00E	DAMRO
GRR	39,21,27.00N	102,59,44.00E	ELRUB
GRR	38,23,20.00N	103,32,54.00E	P401
GRR	37,36,43.00N	103,58,48.00E	JELAN
GRR	37,15,17.00N	104,10,31.00E	IDUGI
GRR	36,57,11.00N	104,14,26.00E	AGITU
GRR	36,28,56.00N	104,20,30.00E	APESU
GRR	36,11,52.00N	104,20,47.00E	BIGUX
GRR	35,49,54.00N	104,21,09.00E	VIKOV
GRR	35,30,01.00N	104,21,28.00E	IRMUB
GRR	33,36,12.00N	104,23,15.00E	KIDIX
GRR	33,22,42.00N	104,32,56.00E	ATOBU
GRR	32,45,45.00N	104,35,17.00E	OVRAL
GRR	32,33,50.00N	104,35,49.00E	AKVEP
GRR	32,24,24.00N	104,36,15.00E	PIMEL
GRR	31,46,48.00N	104,38,18.00E	MEXAD
GRR	31,02,53.00N	104,40,02.00E	UBKER
GRR	30,51,54.00N	104,41,16.00E	VIMAM
GRR	30,33,51.00N	104,43,18.00E	BUVUR
GRR	30,00,05.00N	104,47,03.00E	DAGDI
GRR	29,20,03.00N	104,51,27.00E	IDBOR
GRR	29,07,32.00N	104,57,46.00E	IGUNI
GRR	28,56,58.00N	105,03,06.00E	LEVTO
GRR	28,46,40.00N	105,08,15.00E	MEPER
GRR	28,03,09.00N	105,34,27.00E	NIXID
GRR	27,58,29.00N	105,35,11.00E	ALGAB
GRR	27,47,55.00N	105,36,51.00E	SAMIV
GRR	27,40,50.00N	105,41,10.00E	IDSEG
GRR	27,24,51.00N	105,49,29.00E	P253
GRR	27,02,34.00N	106,01,45.00E	QNX
GRR	26,44,38.00N	106,28,13.00E	P385
GRR	26,35,21.00N	106,41,47.00E	P475
GRR	26,31,19.00N	106,47,39.00E	KWE
GRR	26,27,10.00N	106,52,14.00E	P660
GRR	26,17,38.00N	107,02,49.00E	ELBAV
GRR	25,54,30.00N	107,28,08.00E	P347
GRR	25,42,55.00N	107,40,44.00E	IDEPO
GRR	25,27,24.00N	107,57,43.00E	GLB
GRR	24,32,19.00N	108,04,29.00E	XOLON
GRR	24,18,00.00N	108,06,12.00E	P478
GRR	23,49,15.00N	108,09,42.00E	DUDIT
GRR	23,45,52.00N	109,08,44.00E	LBN
GRR	23,40,06.00N	109,37,00.00E	TAVAB
GRR	23,30,47.00N	110,21,45.00E	ATLAT
GRR	23,26,24.00N	110,43,15.00E	IGIVI
GRR	23,20,58.00N	111,08,55.00E	BIPOP
GRR	23,17,35.00N	111,25,38.00E	P93
GRR	23,16,18.00N	111,31,40.00E	AGRAV
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZLGY-ZGSZ	0	1	42	0
GRR	36,04,46.00N	106,12,59.00E	ZLGY
GRR	35,31,46.00N	105,43,19.00E	JIG
GRR	35,20,27.00N	106,57,51.00E	XOGAB
GRR	35,15,04.00N	107,31,21.00E	SADBU
GRR	35,12,40.00N	107,46,14.00E	HO
GRR	34,35,50.00N	108,31,33.00E	P396
GRR	34,30,17.00N	108,33,06.00E	EPDOR
GRR	33,41,52.00N	108,12,27.00E	ESKUG
GRR	33,27,56.00N	108,06,35.00E	BUBDU
GRR	33,24,50.00N	108,05,17.00E	ANRUG
GRR	32,11,27.00N	107,39,22.00E	AVDIG
GRR	31,24,14.00N	107,23,05.00E	ARELA
GRR	30,59,53.00N	107,08,35.00E	P688
GRR	30,42,04.00N	106,58,03.00E	TAMUS
GRR	30,21,08.00N	106,58,18.00E	IVSOL
GRR	29,29,33.00N	106,57,41.00E	OGUBO
GRR	29,10,16.00N	106,57,27.00E	P695
GRR	28,39,43.00N	106,57,05.00E	VILUS
GRR	28,21,50.00N	106,56,52.00E	P681
GRR	28,14,25.00N	106,56,47.00E	BONSA
GRR	28,03,39.00N	106,57,23.00E	UPKUS
GRR	27,53,31.00N	106,57,53.00E	P440
GRR	27,33,44.00N	106,59,03.00E	P441
GRR	27,28,30.00N	106,59,14.00E	MEMAG
GRR	26,56,00.00N	107,00,59.00E	LIDMA
GRR	26,49,37.00N	107,26,03.00E	P641
GRR	26,46,53.00N	107,36,48.00E	UBDID
GRR	26,44,34.00N	107,45,43.00E	P655
GRR	26,35,01.00N	108,22,10.00E	UGUGU
GRR	26,25,48.00N	109,01,35.00E	LAGEX
GRR	26,09,47.00N	109,15,28.00E	P168
GRR	25,46,30.00N	109,36,30.00E	SJG
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZLHZ-ZGSZ	0	1	37	0
GRR	33,08,02.00N	107,12,17.00E	ZLHZ
GRR	33,08,27.00N	107,13,40.00E	CGA
GRR	32,38,13.00N	107,12,26.00E	P283
GRR	32,15,43.00N	107,11,31.00E	AGULU
GRR	32,02,29.00N	107,14,31.00E	P174
GRR	31,47,12.00N	107,17,57.00E	VIPAG
GRR	31,24,14.00N	107,23,05.00E	ARELA
GRR	30,59,53.00N	107,08,35.00E	P688
GRR	30,42,04.00N	106,58,03.00E	TAMUS
GRR	30,21,08.00N	106,58,18.00E	IVSOL
GRR	29,29,33.00N	106,57,41.00E	OGUBO
GRR	29,10,16.00N	106,57,27.00E	P695
GRR	28,39,43.00N	106,57,05.00E	VILUS
GRR	28,21,50.00N	106,56,52.00E	P681
GRR	28,14,25.00N	106,56,47.00E	BONSA
GRR	28,03,39.00N	106,57,23.00E	UPKUS
GRR	27,53,31.00N	106,57,53.00E	P440
GRR	27,33,44.00N	106,59,03.00E	P441
GRR	27,28,30.00N	106,59,14.00E	MEMAG
GRR	26,56,00.00N	107,00,59.00E	LIDMA
GRR	26,49,37.00N	107,26,03.00E	P641
GRR	26,46,53.00N	107,36,48.00E	UBDID
GRR	26,44,34.00N	107,45,43.00E	P655
GRR	26,35,01.00N	108,22,10.00E	UGUGU
GRR	26,25,48.00N	109,01,35.00E	LAGEX
GRR	26,09,47.00N	109,15,28.00E	P168
GRR	25,46,30.00N	109,36,30.00E	SJG
GRR	25,12,17.00N	110,12,44.00E	MAMSI
GRR	25,00,40.00N	110,25,01.00E	RUSES
GRR	24,40,15.00N	110,46,59.00E	GMC
GRR	24,12,35.00N	111,16,14.00E	MUBEL
GRR	23,26,16.00N	111,42,00.00E	UKMAX
GRR	23,12,30.00N	111,49,36.00E	AVPAM
GRR	23,04,18.00N	112,29,07.00E	GYA
GRR	23,01,14.00N	113,11,30.00E	POU
GRR	22,52,54.00N	113,29,00.00E	SAREX
GRR	22,38,21.42N	113,48,38.32E	ZGSZ
GR3	ZLIC-ZGSZ	0	1	48	0
GRR	38,19,16.00N	106,23,32.00E	ZLIC
GRR	38,20,53.00N	106,24,42.00E	YHD
GRR	37,55,23.00N	106,20,39.00E	DWZ
GRR	37,45,25.00N	106,30,26.00E	IVTEV
GRR	37,21,55.00N	106,45,04.00E	DOMVA
GRR	36,33,57.00N	107,00,29.00E	RURAV
GRR	36,27,23.00N	107,02,34.00E	MOPMA
GRR	36,08,23.00N	107,10,13.00E	VIRIK
GRR	35,51,37.00N	107,16,55.00E	IDEBO
GRR	35,15,04.00N	107,31,21.00E	SADBU
GRR	35,12,40.00N	107,46,14.00E	HO
GRR	34,35,50.00N	108,31,33.00E	P396
GRR	34,30,17.00N	108,33,06.00E	EPDOR
GRR	33,41,52.00N	108,12,27.00E	ESKUG
GRR	33,27,56.00N	108,06,35.00E	BUBDU
GRR	33,24,50.00N	108,05,17.00E	ANRUG
GRR	32,11,27.00N	107,39,22.00E	AVDIG
GRR	31,24,14.00N	107,23,05.00E	ARELA
